keyword,auth,auth_url,time,weibo_link,device,content,tran,comment,goods
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月08日 20:42,//weibo.com/5979495016/M4PSanJEB?refer_flag=1001030103_,暂无,#超斯基信箱# “男生的米青液是会像喷泉样SHE出来嘛？还是像水龙头一样流出来啊？我老公一直都是慢慢流出来的”一般来说，男生在最高点时米青液会在强大动力的推动下向前喷出。年龄、禁欲时间等非病理性因素会影响SHE精的力度，比如杏生活比较频繁，肌肉无力将其喷出，就变成了流出。另外还有一 ​  展开c,26,1857,17080
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月09日 16:44,//weibo.com/5979495016/M4XKhA0wS?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友都是第一次，他突然提出想录视频是什么心理呀”如果都是第一次，想录视频，有可能是想将双方的第一次留作纪念，有可能是他的癖好，也有可能是为了满足自己内心的某种需求。不录吧，怕对方生气；录吧，自己又担心。如果这样的话，建议还是不要录，不要用自己的担心换别人的开 ​  展开c,75,1979,52338
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月10日 17:36,//weibo.com/5979495016/M57vM0h2j?refer_flag=1001030103_,暂无,#超斯基信箱# “我老公这个上面长得到底是啥呢，他平时没有不适感，只是我用手摸的话他会不舒服”从图片来看这一大坨赘生物考虑为尖锐湿疣，尽快到医院就诊治疗吧，杏伴侣一起去。 ​,123,2560,69850
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月11日 21:35,//weibo.com/5979495016/M5ivcz7ue?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友因为工作的事情陪老板去水疗，做女技师手打✈️的服务，会感染x病吗？”一般来说，商业手部运动感染杏病的可能不是太大（风险不大不是进行这项运动的理由）。如果前面那位顾客丁上存在病原体，技师在前一场手部运动结束后没有洗手，有可能把新鲜热乎的病原体带到了下一位顾客 ​  展开c,98,877,40806
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月12日 13:04,//weibo.com/5979495016/M5oAxiaNn?refer_flag=1001030103_,暂无,#超斯基信箱# “男友长了尖锐湿疣（已确诊)，他说是他割包皮时被传染的，或者是和他同寝室的室友共用一个洗衣机导致感染的。这有可能吗？”怎么说呢，这个病绝大多数情况是通过性接触传播的，男方找的这两个理由，基本上不会传播尖锐湿疣…… ​,596,2111,101754
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月12日 17:22,//weibo.com/5979495016/M5qgW1gRb?refer_flag=1001030103_,暂无,#超斯基信箱# “我还没有接种9价HPV疫苗，前几天提了约苗的事儿，结果我爸给我发了篇科普，不知道是不是哗众取宠”目前确实有一些人在抵制HPV疫苗，四处搜集所谓的“证据”。图二图三中的“科普”并不是专业医生写的，所以其实没必要跟其进行辩论。这就像有人认为火箭的燃料必须用火柴，火箭专家拿正 ​  展开c,103,795,9222
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月13日 11:41,//weibo.com/5979495016/M5xt8j1Vd?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友洗澡后又上过厕所要求我口，我觉得脏要他擦洗下，他提出j头上几乎碰不到尿不肯擦洗，而且说擦洗j头很痛，同时嫌我麻烦，质疑其他人难道一晚上会因为这个洗很多次澡吗。难道真的很多女生不介意男生尿尿后就直接口吗？”虽说男女外shengzhi器都不是绝对无菌，但保持清洁卫生还是 ​  展开c,98,2229,61314
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月13日 20:00,//weibo.com/5979495016/M5AJLaSp2?refer_flag=1001030103_,暂无,#超斯基信箱# “嘴会传播疾病吗？”一般来说嘴部传播杏病的概率不算大。不过如果对方口腔中存在一定量的杏病病原体，在摩擦过程中丁丁皮肤出现破损，也是有可能传播疾病的。另外，去按摩店让小姐用嘴服务，这件事不正常哈。 ​,50,1287,33579
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月14日 15:51,//weibo.com/5979495016/M5IxgziRq?refer_flag=1001030103_,暂无,#超斯基信箱# “舌头上的这个是尖锐湿疣吗？”从图片来看考虑尖锐湿疣的可能，建议到公立医院皮肤性病科进一步检查并治疗。平时要注意避免高危杏行为，身体出现异常情况及时到医院就诊，以免延误病情。 ​,388,6740,72436
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月14日 13:23,//weibo.com/5979495016/M5HyV25TB?refer_flag=1001030103_,暂无,#超斯基信箱# “给尖锐湿疣患者打✈️，无套，只是打✈️，有感染hpv和其他性病的可能吗”1、如果知道对方是尖锐湿疣患者或者不清楚对方有没有尖锐湿疣，但还没有给对方打✈️，那就不要随便打；2、如果在明知道对方有尖锐湿疣的情况下，还要给他打✈️，是有可能感染HPV的；3、如果在给对方无套 ​  展开c,19,516,8772
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月15日 11:40,//weibo.com/5979495016/M5QjS1wgV?refer_flag=1001030103_,暂无,#超斯基信箱# “可以帮我看看这个是尖锐湿疣吗”这个也是比较明显的，去医院治疗吧。杏伴侣也一起去。 ​,22,1505,16970
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月15日 20:45,//weibo.com/5979495016/M5TSVhIYU?refer_flag=1001030103_,暂无,#超斯基信箱# “我男朋友躺着我给他口的时候，我发现他在偷偷看手机，然后我一抬头他就放下手机，我非常的不满，后来他贤者模式了我就拿起他手机看他到底在看什么，然后发现他在看片…我心里觉得怪怪的，这是一种xp吗？？？在我认真给他口的时候他需要去靠看片才能有感吗？？有点不舒服，不知道有没有 ​  展开c,83,1633,48284
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月16日 17:57,//weibo.com/5979495016/M62dq6atT?refer_flag=1001030103_,暂无,#超斯基信箱# “昨天跟对象亲热，尝试第一次，但是经验不足没进去到，就给我揉了揉，今天发现下面分泌褐色的分泌物，正常吗？”1、尝试进去，经验不足没成功进去，那层膜也有可能破裂；2、来月-经了；3、情绪波动导致的排卵期出血……先观察一下吧，如果出血持续或者增多的话可以到医院就诊。,29,1991,28806
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月17日 11:39,//weibo.com/5979495016/M69aoufEo?refer_flag=1001030103_,暂无,#超斯基信箱# “我大学的时候谈了一个男朋友到现在已经四年半了，我们谈恋爱期间也do过几次，但一直没让他口过。但是他一直有这个执念，我也是第一次，所以想问问您有什么需要注意的事”在口蕉之前，需要口与被口双方都能接受这件事。被口一方将下面清洗干净，口方也要注意口腔卫生和健康，提前刷刷 ​  展开c,27,1019,10679
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月17日 19:00,//weibo.com/5979495016/M6c3zcXjB?refer_flag=1001030103_,暂无,#超斯基信箱# “这是菜花吧，我能出师了吧”看来通过最近一段时间的科普，已经有粉丝可以初步鉴定菜花了，提高警惕，避免风险。ps：提醒一下某些人，别乱给别人发唧唧照了，尤其还是个病🐔 ​,40,914,18029
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月18日 17:53,//weibo.com/5979495016/M6l2uEELc?refer_flag=1001030103_,暂无,#超斯基信箱# “菜医生乳头旁边会长菜花吗？”乳头旁边有可能长“菜花”，但此“菜花”非彼“菜花”，这是寻常疣，也是HPV感染的一种，但不是尖锐湿疣，不属于杏病哈，可以找你们医院皮肤科医生治疗，不好意思在本院做的话可以换其它公立医院的皮肤科～ps：以后记得准确使用标点符号哈，菜医生承担 ​  展开c,45,1376,13363
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月19日 11:43,//weibo.com/5979495016/M6s359Ef0?refer_flag=1001030103_,暂无,#超斯基信箱# “我老公肛门跟蛋中间刚长了个疙瘩，我觉得很像尖尖，……能不能帮忙看看到底是不是尖尖（捏起来就刺的比较明显，不捏只观察就不太刺）”你的感觉是对的，从图片来看，是尖锐湿疣。男性的尖锐湿疣在皮肤性病科和泌尿外科/男科存在交叉，也就是说这两个专业的医生都可以看，但主要还是 ​  展开c,53,1482,35412
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月19日 19:04,//weibo.com/5979495016/M6uW3qmP2?refer_flag=1001030103_,暂无,#超斯基信箱# “女朋友doi的时候总是想要快一点，频率很快的那种。但是我不想频率那么快，因为频率加快第一个很想SHE，第二个我想的那么多姿势还没开始，第三个，SHE完了小弟弟还在一直硬着，感觉还可以继续，但是带着套又不能继续了，就很无语，怎么办？”这种属于接受方想要频率更快更舒服，与给予 ​  展开c,52,1423,37855
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月21日 12:43,//weibo.com/5979495016/M6LihkVVv?refer_flag=1001030103_,暂无,#超斯基信箱# “我男朋友的唧唧上面长了两个乳白色的小小的疙瘩，是尖尖的，他说是高中的时候就有，去医院看医生说不是杏病，可以不用管，请你帮我看看”没有实物图片，不好判断。根据示意图和描述的情况来看，如果是像图三这样的在系带处像米粒一样的小疙瘩，叫系带旁丘疹，不是HPV感染，很多男生都 ​  展开c,11,778,16285
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月22日 11:11,//weibo.com/5979495016/M6U7wxrZc?refer_flag=1001030103_,暂无,#超斯基信箱# “例假不太准，推迟七天，昨天和今天分别体外SHE精，SHE精后用手指抹jing液插入音道七厘米左右一次，这两天都是这样，怀孕几率大吗？”等等，我没太看懂这是想怀孕还是不想怀孕。如果想怀孕，为什么要体外SHE精？不想怀孕的话为什么还要用手指抹jing液再插入音道？？这不是相当于做了 ​  展开c,138,1964,31601
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月22日 21:01,//weibo.com/5979495016/M6XZ4jkaK?refer_flag=1001030103_,暂无,#超斯基信箱# “我和网友发生了x生活，口蕉的时候发现他G头下面有珍珠疹，还有我不知道是不是🥦的东西，好害怕，但是还是和他做了戴套做的，还口了，我不敢当面给他说这个问题，准备发消息让他去医院检查下。我好害怕，要不要去打hpv阻断药？”这个问题，怎么说呢，先让他到医院检查一下吧，如果是 ​  展开c,52,1117,29716
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月23日 19:20,//weibo.com/5979495016/M76KzjQ0J?refer_flag=1001030103_,暂无,#超斯基信箱# “室友醒着的时候一直在宿舍和她男朋友外放打视频，还不经同意擅自把镜头怼到我们这边……”这位朋友希望大家帮忙出出主意，遇到这种情况该怎么办？ ​,34,695,17148
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月24日 12:16,//weibo.com/5979495016/M7doJxj0h?refer_flag=1001030103_,暂无,#超斯基信箱# “请问这是尖锐湿疣吗？因为我最近查出来11型感染，我没长疣体，我男朋友这个是吗？”图片看上去像是尖尖，建议到公立医院皮肤性病科面诊，可以做醋酸白试验+这个疣体的HPV检测，必要时切除做病理检查。女方这边感染了低危的11型HPV，也要注意观察，定期复查。,7,633,9957
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月24日 22:09,//weibo.com/5979495016/M7hhrDsfS?refer_flag=1001030103_,暂无,#超斯基信箱# “我有一个朋友（男）说他一晚上DOI五小时， SHE了4次，我质疑了他，他不承认说谎。希望医生能为我解惑，他是不是吹牛”五小时SHE了四次，理论上是可以的，实际上应该也有人能做到。不过怎么说呢，这么短时间内做四次，是很赶时间吗？还是说想将时间最大化地充分利用起来？年轻人技 ​  展开c,49,1358,15069
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月25日 12:22,//weibo.com/5979495016/M7mRL1aDs?refer_flag=1001030103_,暂无,#超斯基信箱# “怎样可以让jiji变长”手术，或者站在哈哈镜前。 ​,20,674,6538
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2022年09月25日 15:06,//weibo.com/5979495016/M7nWrdKbW?refer_flag=1001030103_,暂无,#超斯基信箱# “G头太敏感早泄不到一分钟怎么办？”存在这种困扰的男生不在少数，图2详细说一下这个问题，该如何应对。有需要的小伙伴可以看一下。,21,1300,9761
